,epoch,mse_train,mse_test
145,145,0.014584558265551861,0.015545202732169625
146,146,0.014509645358941054,0.01546452500391343
147,147,0.014436722735903528,0.015385239213169989
148,148,0.014365012937572447,0.015306889003740196
149,149,0.014295241597315517,0.015230544507106912
150,150,0.014227294801939206,0.015156932540712034
151,151,0.014161006370291409,0.015084985615174141
152,152,0.014097262003359218,0.015013383258749045
153,153,0.014034349312791235,0.014943750989988147
154,154,0.013973162965735784,0.014876332317146216
155,155,0.01391318531958725,0.01480898934707431
156,156,0.013855605472980054,0.014744107975703188
157,157,0.013798804464440461,0.014680223742103139
158,158,0.01374373233723683,0.014619145536963408
159,159,0.013689896956709486,0.014557665986172766
160,160,0.013637234548693344,0.014497231330485135
161,161,0.013585888242828695,0.014439330493261189
162,162,0.013536118902587116,0.014383169909834076
163,163,0.013486937244594618,0.014325656493921677
164,164,0.013439615291360932,0.014271769934199544
165,165,0.013393303567807708,0.014218771267911856
166,166,0.0133479428831812,0.014165411819523452
167,167,0.013303750951601082,0.01411374768533021
168,168,0.013260310512557244,0.014062751133716174
169,169,0.01321791406375514,0.01401393012493815
170,170,0.013176849660011331,0.013966084447992067
171,171,0.013136354503886699,0.013916685160546944
172,172,0.01309686861193605,0.013870718179397052
173,173,0.01305821178945996,0.013825958854242596
174,174,0.013020511566664894,0.0137810024781713
175,175,0.012984226600016208,0.013737099238256856
176,176,0.012947990407409385,0.013693506612562257
177,177,0.012912768908137834,0.013651707086672474
178,178,0.01287809066188755,0.013610723208346387
179,179,0.012844334861289292,0.01356996011603797
180,180,0.012811478689840566,0.01353135671101324
181,181,0.012778877081797474,0.01349034527950556
182,182,0.012747434409463238,0.013451184919906649
183,183,0.012716663156914693,0.013415151779928127
184,184,0.012685979161634811,0.013377526616614042
185,185,0.01265645641523828,0.013341360030337417
186,186,0.012627471170326057,0.013306218927215762
187,187,0.012598917306916346,0.013270295785710033
188,188,0.01257092971122876,0.013236403806877298
189,189,0.012543192664585931,0.013203618981467982
190,190,0.012516423526294276,0.013170273472989845
191,191,0.012490435230419168,0.01313702489506704
192,192,0.01246436288864285,0.013105302599209112
193,193,0.012439206280500131,0.013073916886965482
194,194,0.012414350725826456,0.013043514380883596
195,195,0.012389844879395982,0.013013408959712482
196,196,0.012366423363527118,0.012983141932268552
197,197,0.012342578863247203,0.012952698187192732
198,198,0.012319536752200284,0.012925646266093318
199,199,0.01229717177873938,0.012895456828732407
200,200,0.012274762718639132,0.01286791421632839
201,201,0.01225311686684961,0.012840862870640488
202,202,0.012231563597534176,0.012813239915745228
203,203,0.012210598364247838,0.012785846409569137
204,204,0.012189954381310774,0.01276142527135713
205,205,0.012170104026504428,0.012735802804720557
206,206,0.012150117375843922,0.012710576249758217
207,207,0.012130403179413109,0.012684145062758497
208,208,0.012111005279155871,0.012659590017783174
209,209,0.012092151573529627,0.012636043562680116
210,210,0.012073584530313236,0.012611911566965095
211,211,0.012055468286744146,0.012588598724106906
212,212,0.012037502470009596,0.012566565341197041
213,213,0.012019751715089207,0.012543304606508137
214,214,0.012002574070611336,0.012520536284495006
215,215,0.011985369905714312,0.01249947781484216
216,216,0.011968639105109116,0.01247737735836981
217,217,0.011951808121432941,0.012456307593233622
218,218,0.011935698380140889,0.012434558001206571
219,219,0.011919939840070122,0.012414898183510647
220,220,0.011904262000384263,0.012392534983497946
221,221,0.011888368596412489,0.012374090168487369
222,222,0.011873340260542216,0.01235405941651805
223,223,0.011858087759492139,0.012334333949360433
224,224,0.011843307621952149,0.01231426948281667
225,225,0.011828880116067036,0.012296006798408395
226,226,0.011814702526893114,0.012276883927170867
227,227,0.011800517718778577,0.012257630756383822
228,228,0.011786409576612727,0.012240790471912656
229,229,0.011772909235418712,0.012222085823967799
230,230,0.011759432624010538,0.012204572592264493
231,231,0.011746177425268376,0.012186068464907163
232,232,0.011732919851198863,0.012169504947449051
233,233,0.011720055844713842,0.012152532107143397
234,234,0.011707392228635713,0.012135625790111416
235,235,0.011694932149744063,0.012119369955833405
236,236,0.011682553726481025,0.012102722404488167
237,237,0.011670433493192241,0.012086538827470803
238,238,0.011658375983842569,0.012070356969896803
239,239,0.011646346322775655,0.012054741514037267
240,240,0.011634804139681449,0.012039785790712276
241,241,0.011623357305828119,0.012024558475658852
242,242,0.011612076445213481,0.012009361271114545
243,243,0.011600607542346302,0.011994223837605166
244,244,0.011589928433212727,0.011978882066462483
245,245,0.011578989544981913,0.011965330835990814
246,246,0.011568189615816678,0.011950943805383606
247,247,0.011557692253367538,0.011937082480522793
248,248,0.011547217968849758,0.011923350755046294
249,249,0.01153687840982329,0.01190910416607224
250,250,0.011526671449298335,0.011895344021882814
251,251,0.011516663242404386,0.011881873573820744
252,252,0.01150698185530391,0.011868901635554562
253,253,0.011497157167975777,0.011855370414073065
254,254,0.011487542600731145,0.011842355649694497
255,255,0.01147801834349168,0.011827927804404158
256,256,0.011468483956344772,0.011816693639020574
257,257,0.011459061574696604,0.011804524594235604
258,258,0.011450139321814008,0.011792243439849175
259,259,0.01144125932716119,0.011779227825529119
260,260,0.011432328983603983,0.011767421303043
261,261,0.01142327487665944,0.011755812023912888
262,262,0.011414714205489498,0.011743458908526537
263,263,0.011406153082889753,0.01173339225116213
264,264,0.011397595480441657,0.011720694349792669
265,265,0.01138924433376157,0.011710387759188161
266,266,0.011381025619480897,0.01169797809815571
267,267,0.011372956709018488,0.011686487123750528
268,268,0.011364745428625431,0.011676361351331715
269,269,0.011356890015473612,0.011665405167287753
270,270,0.011349063541543128,0.011654035999668232
271,271,0.011341092453689753,0.011642743317404936
272,272,0.011333433493610445,0.011633943193869813
273,273,0.01132575646641317,0.011623114888564375
274,274,0.011318346061004186,0.011612759147434195
275,275,0.011310939539316335,0.011601745947303968
276,276,0.011303556022637402,0.011592770198440199
277,277,0.011296456651381678,0.011582207953700246
278,278,0.011289395144985056,0.011572576619381688
279,279,0.011282127570156444,0.011561596442464952
280,280,0.011275176733851245,0.011553181287845254
281,281,0.011268329777304647,0.011544742540718892
282,282,0.011261651637318138,0.011535055484794835
283,283,0.011254780319430866,0.011524440217895806
284,284,0.011248222671560693,0.01151537485282586
285,285,0.011241669653689713,0.011507278874337537
286,286,0.011234923836502972,0.011497624310008128
287,287,0.011228605574952089,0.011488309507204867
288,288,0.011222139087338729,0.0114806741439733
289,289,0.011215930187364727,0.011472201178362106
290,290,0.011209601542182238,0.011463356796841438
291,291,0.011203440650472147,0.011455002745755285
292,292,0.011197421726039025,0.011447004281092178
293,293,0.011191324832332109,0.011437568214232644
294,294,0.011185639584321465,0.011429053105456236
295,295,0.011179781375792426,0.011420750254485065
296,296,0.011173685441132335,0.01141301951845618
297,297,0.011167975037294683,0.011405250656720052
298,298,0.0111620845648656,0.011397420907426214
299,299,0.01115671794045496,0.011389861251357323
300,300,0.011151154264367363,0.011381395341931094
301,301,0.011145548333125012,0.011373778436338227
302,302,0.011140008974457879,0.011366574915077393
303,303,0.011134766339290027,0.011359246591269377
304,304,0.011129604126913923,0.011351001043317861
305,305,0.011124061491556344,0.01134340577200548
306,306,0.011118878020218522,0.011336427265733747
307,307,0.011113545095959238,0.011329480843930725
308,308,0.011108551093191036,0.011322121904069659
309,309,0.011103529558841651,0.011314846444412257
310,310,0.011098419554430554,0.011307688330701143
311,311,0.011093356135665661,0.01130144789629765
312,312,0.011088482499013353,0.011295315166493826
313,313,0.011083634806767176,0.01128698191794086
314,314,0.011078903834036929,0.011281202523450821
315,315,0.011074014159438036,0.0112746561224605
316,316,0.011069381162517551,0.011268279302121435
317,317,0.011064693932758964,0.011260872176336907
318,318,0.011060194642164092,0.011254251713921772
319,319,0.011055479032519001,0.011248025920858487
320,320,0.011050831234253005,0.01124119302590061
321,321,0.01104649960374322,0.011235949130949885
322,322,0.011042044485287575,0.011229535186678026
323,323,0.011037752797971295,0.01122276246791124
324,324,0.01103338733725415,0.01121683554284107
325,325,0.011028928863937726,0.011210176141207355
326,326,0.011024730354007833,0.01120518196632232
327,327,0.011020586078845986,0.011198826684925561
328,328,0.011016278498265709,0.011193455201276481
329,329,0.011012238577098968,0.011187172676250285
330,330,0.011008033242392587,0.011180880895788167
331,331,0.011003888133596347,0.011176456850771963
332,332,0.01099995182106897,0.0111695290195953
333,333,0.01099601157795339,0.01116418194222723
334,334,0.010992118932214157,0.01115887874068094
335,335,0.010987913729774043,0.011152849129584237
336,336,0.010984149465869715,0.011147028235721173
337,337,0.010980388968093727,0.011142144170460375
338,338,0.010976438416949903,0.011136672140853931
339,339,0.010972797594473872,0.01113133422930261
340,340,0.010969309226895851,0.011126810771837194
341,341,0.010965306040609657,0.011120978764309524
342,342,0.01096185675255389,0.011115614892837297
343,343,0.010958055828885004,0.011110581380691499
344,344,0.010954217558194911,0.011105755749310546
345,345,0.010950798760838074,0.011100741559301651
346,346,0.010947331896615557,0.011094960560889267
347,347,0.010943831447745493,0.011090014425702833
348,348,0.010940282814516158,0.011085127921279468
349,349,0.01093712569132179,0.01108062856331264
350,350,0.010933615319972202,0.011075690726978008
351,351,0.010929977716777551,0.01107055579802217
352,352,0.010926854365640767,0.011065453132426729
353,353,0.010923473599275845,0.01106148508464189
354,354,0.010920038969876783,0.011056770829724467
355,355,0.010916802475726566,0.011052108130382219
356,356,0.010913557647649199,0.011047383471713133
357,357,0.01091047063039195,0.011042856442754085
358,358,0.0109072323104864,0.011038822712226783
359,359,0.01090405458397789,0.011034322225264424
360,360,0.010900982959729928,0.011029728280028198
361,361,0.010897928790847878,0.011025426847076915
362,362,0.010894866156381725,0.011020235489506572
363,363,0.010891779024890757,0.011016318428676732
364,364,0.01088866015270614,0.011011497918148748
365,365,0.010885510669158762,0.011007804911627072
366,366,0.010882725051218732,0.011003623761036599
367,367,0.010879873018752673,0.010999537535859215
368,368,0.01087689160898958,0.0109951631278824
369,369,0.010873841667165207,0.01099082235446398
370,370,0.01087111335175892,0.010986588930931254
371,371,0.010868162223839573,0.010983159077328563
372,372,0.010865445453198279,0.010978672605627675
373,373,0.010862604496266927,0.010974183196872529
374,374,0.010859939484893565,0.010970945572277646
375,375,0.01085712343544798,0.010965987526455783
376,376,0.010854338271143293,0.010962734255523441
377,377,0.010851649599436235,0.010959293309067716
378,378,0.010848978938403508,0.010954545907276235
379,379,0.010846285558791746,0.010951506497581275
380,380,0.010843526233272328,0.010947359111439875
381,381,0.010841003778937142,0.010944465549870906
382,382,0.010838311984278752,0.0109407955653623
383,383,0.010835712710357938,0.010936414941822023
384,384,0.01083340669938797,0.010932748028406313
385,385,0.010830675801301695,0.010929661379046728
386,386,0.010827990794521467,0.010925369248695029
387,387,0.0108255523741893,0.010921879542919444
388,388,0.010823276686207972,0.010917921097152302
389,389,0.010820615167719521,0.010914655377251805
390,390,0.010818197064688938,0.010911551104433322
391,391,0.010815699495589276,0.010908299726207603
392,392,0.010813350103560193,0.010905847988756996
393,393,0.010811163742905092,0.010900851537215055
394,394,0.010808747296802508,0.010899109224745143
395,395,0.010806152486022578,0.01089384643559836
396,396,0.010803891657277647,0.010889969721880924
397,397,0.010801607591429768,0.010887800561020573
398,398,0.01079930343932723,0.01088516861153254
399,399,0.010796995612876762,0.010881713764658348
400,400,0.01079476593523563,0.010878046774477757
401,401,0.010792500381564752,0.010874386313186964
402,402,0.010790244017363735,0.01087139500027057
403,403,0.010788024527295574,0.010868556236414278
404,404,0.010785583658042754,0.010864851588684719
405,405,0.010783397600961298,0.010861877736699168
406,406,0.010781430810912093,0.010859135417380792
407,407,0.010779244274466743,0.01085540571225556
408,408,0.010777012948532009,0.010853288174280419
409,409,0.010775061510489787,0.010849364685203379
410,410,0.010772844598637919,0.010846535224507093
411,411,0.01077079138089131,0.01084326277653608
412,412,0.010768612757470675,0.010840590578958378
413,413,0.010766588414573834,0.01083780427810783
414,414,0.010764559643748724,0.010834815362483262
415,415,0.010762544746458269,0.010832067194286307
416,416,0.010760541603046564,0.010829126482604905
417,417,0.010758501132194214,0.010825949249152618
418,418,0.010756323929052656,0.010822997671199621
419,419,0.010754355406432093,0.01081985977863581
420,420,0.010752665487908614,0.010817797799871305
421,421,0.010750515363834123,0.010814726479019918
422,422,0.010748573742587041,0.010812325931864639
423,423,0.010746560385640223,0.010808794055934911
424,424,0.01074477478474677,0.010806658958368558
425,425,0.01074287023826346,0.01080406104012115
426,426,0.010740860899935086,0.010801486597003309
427,427,0.010739086950736167,0.01079881467012541
428,428,0.010737135761739004,0.010795066154227744
429,429,0.01073526911933649,0.01079298880864679
430,430,0.010733548280701206,0.010789925933285054
431,431,0.010731696013587897,0.010788185694442128
432,432,0.010729829093001941,0.0107851402168618
433,433,0.010727880628922805,0.01078235342715026
434,434,0.01072606152844444,0.010780576428435967
435,435,0.010724559902063176,0.010778166062236215
436,436,0.010722677608103822,0.01077557987869344
437,437,0.010720917199243243,0.010772601749899377
438,438,0.01071918230244438,0.010770686369599608
439,439,0.010717359807883584,0.010767750556532452
440,440,0.010715730813186502,0.010764914132185322
441,441,0.010713927480165178,0.010763085190376926
442,442,0.010712311290282682,0.010759951535901206
443,443,0.010710510643423253,0.01075763875981836
444,444,0.010708843037679269,0.010755655560771363
445,445,0.010707308762313506,0.01075389248267473
446,446,0.010705480024547841,0.010750826435958143
447,447,0.010703897178665042,0.010747977197861207
448,448,0.010702353593797955,0.010745901560734409
449,449,0.010700671579048972,0.01074379422799354
450,450,0.010698974967692898,0.01074129443140284
451,451,0.010697258507092786,0.010739018198113398
452,452,0.010695707242204904,0.010736510069750732
453,453,0.010694208236496593,0.010734319773485582
454,454,0.010692551176153947,0.010732010686506305
455,455,0.010690924552131675,0.010729081806473395
456,456,0.010689252355746508,0.010727314024195838
457,457,0.01068777246397363,0.010725906559777117
458,458,0.010686211781133893,0.010723130778355785
459,459,0.010684874382669162,0.010721109372075403
460,460,0.010683303454600812,0.010718554812852638
461,461,0.010681748093813493,0.010717024617688644
462,462,0.010680188728642985,0.010714733442924574
463,463,0.010678768595370387,0.010712313740344507
464,464,0.010677054541437999,0.010710181315929542
465,465,0.01067570564168763,0.010708447184259522
466,466,0.010674226416161956,0.010705868390476693
467,467,0.010672811990015069,0.01070403678290568
468,468,0.01067124956523435,0.010701986301104223
469,469,0.0106697562713639,0.010699317713480946
470,470,0.010668367788771706,0.01069718508358061
471,471,0.010667058873020042,0.01069560005853988
472,472,0.010665569858212267,0.0106941277904958
473,473,0.010664003968300558,0.010691736584147613
474,474,0.01066273991458907,0.01068965329299057
475,475,0.010661247906300813,0.0106878317592164
476,476,0.010659700264687235,0.01068546217960647
477,477,0.010658375589999713,0.010683633473586408
478,478,0.01065708366088083,0.010681775252586814
479,479,0.010655831895740918,0.010679444433593683
480,480,0.010654233787431942,0.010678026990010605
481,481,0.010652837202548891,0.0106762282783681
482,482,0.010651633653017424,0.01067374733652756
483,483,0.010650358262658605,0.01067243538657381
484,484,0.010648997569883054,0.010669933072507893
485,485,0.010647495642852287,0.010668697927513307
486,486,0.010646432921255328,0.010666712077766566
487,487,0.01064488313404465,0.010664010042985055
488,488,0.010643592202647632,0.010662358045119703
489,489,0.010642314016969894,0.010660940269169358
490,490,0.010641134327820127,0.01065867675754838
491,491,0.0106397299445779,0.010656816546972883
492,492,0.010638557754006663,0.0106558477420194
493,493,0.010637072177932786,0.01065398390767952
494,494,0.010635842110102423,0.010651385815303912
495,495,0.010634563970111205,0.01065048381083948
496,496,0.010633361348972355,0.010648505095663733
497,497,0.010632147081013444,0.010646137828907925
498,498,0.010630939633774298,0.010644095287846263
499,499,0.010629569703165965,0.010642746955071896
500,500,0.010628326015615709,0.010641136902708147
501,501,0.010627243015854706,0.010639050916626409
502,502,0.010625961265961357,0.010637316529598399
503,503,0.010624675504507268,0.01063572830290081
504,504,0.010623597018027188,0.01063459634387942
505,505,0.01062220225703551,0.010632046008337724
506,506,0.010621106380075771,0.010630445145455799
507,507,0.010620018030284872,0.010629379069405708
508,508,0.0106187699759701,0.010627532360314119
509,509,0.010617695599882477,0.010625548752149999
510,510,0.010616467415403294,0.010624162588158386
511,511,0.010615105599589012,0.010622378369849556
512,512,0.010613950157015866,0.010620627998044726
513,513,0.01061293206055074,0.010619007681990892
514,514,0.01061183273075068,0.010618097774021068
515,515,0.010610676442301105,0.010616254303958112
516,516,0.01060947583137754,0.010614732155416081
517,517,0.010608222212397756,0.010612603976203486
518,518,0.010607082030953455,0.010611911718763132
519,519,0.010605959096078626,0.010609220919131333
520,520,0.01060494052201277,0.010607187772895859
521,521,0.010603836193536576,0.01060615688052399
522,522,0.010602675652047071,0.010604196667169285
523,523,0.010601605192650288,0.01060307134201544
524,524,0.01060052291139688,0.010601224750816296
525,525,0.010599420482091193,0.01060001630564932
526,526,0.01059835782913413,0.010598069639783816
527,527,0.010597121750099773,0.010597553125412192
528,528,0.010596213125041543,0.010595530390457403
529,529,0.010595103642981551,0.010593754682327396
530,530,0.010593952021562296,0.010592381914923033
531,531,0.010592944673642649,0.010590986010904047
532,532,0.010591891402603897,0.010589051558493935
533,533,0.01059082640876253,0.010588199715238241
534,534,0.010589840183285864,0.010586260052814513
535,535,0.010588646281163124,0.010584976563218223
536,536,0.010587773554967024,0.010583227110572179
537,537,0.010586562373124683,0.010582104093743275
538,538,0.010585627203561453,0.010580902722714875
539,539,0.010584666438615099,0.010579442379864917
540,540,0.010583546470472046,0.010577495816497667
541,541,0.010582526765398765,0.010576632808818801
542,542,0.010581510625429634,0.010574090109440196
543,543,0.010580636100298099,0.010573066224104167
544,544,0.010579530614488065,0.010572127586867364
545,545,0.010578584362341067,0.01057079769713236
546,546,0.010577459853646661,0.010568997334497322
547,547,0.010576527885842128,0.010568414939565748
548,548,0.010575508713644034,0.010565687375613066
549,549,0.010574604273288345,0.010564846394251873
550,550,0.010573419820950437,0.010563186611852784
551,551,0.010572671488520726,0.010561807509777414
552,552,0.0105716434263201,0.01056094194491204
553,553,0.010570619124571337,0.010559142646136752
554,554,0.010569610570895418,0.010557566420140397
555,555,0.010568626524860975,0.010556530866959346
556,556,0.010567762588130403,0.010555436679746745
557,557,0.01056667117219733,0.010554278706620408
558,558,0.010565852362176545,0.010551988499816912
559,559,0.010564844256275767,0.010550905068450824
560,560,0.010563946072046006,0.010549435796341778
561,561,0.010563007136456339,0.010548709672989121
562,562,0.010562151683263268,0.010547395830903934
563,563,0.010561056631882249,0.010546447333681328
564,564,0.010560241704090095,0.010545434207796052
565,565,0.010559270836511979,0.010544431012887058
566,566,0.01055830560584645,0.010542289889564856
567,567,0.010557384328405315,0.01054150352145355
568,568,0.010556500024561898,0.010538816617859157
569,569,0.010555550998101872,0.010537642076559646
570,570,0.010554627529850355,0.010537081153591423
571,571,0.01055393334951283,0.010535222278133858
572,572,0.010553020581659269,0.01053429750076515
573,573,0.010551943138215069,0.010533695989315832
574,574,0.01055121440330332,0.010531946086272169
575,575,0.01055023427383625,0.010530479738260004
576,576,0.010549325051053814,0.01052940631642709
577,577,0.010548501109863398,0.010527832974052768
578,578,0.010547522037303761,0.01052759402101994
579,579,0.010546683320749378,0.010525745664703434
580,580,0.01054585411399948,0.010524585841837816
581,581,0.010544889080687531,0.010523864798067079
582,582,0.010544107634376668,0.010522139038010215
583,583,0.010543178286780872,0.010520918133193473
584,584,0.010542428336631247,0.010520334899978175
585,585,0.01054165405215201,0.01051889000552923
586,586,0.010540622999211583,0.010517487979732664
587,587,0.010539681322675779,0.010516203042231172
588,588,0.010538952674258157,0.010514891440115014
589,589,0.010538099365812442,0.010513937518936397
590,590,0.010537288766708834,0.010512858827741865
591,591,0.010536394365633603,0.010512158951874436
592,592,0.010535527345878879,0.010510394615751924
593,593,0.010534782104714153,0.010508952471306135
594,594,0.010533861695297186,0.010507587171104742
595,595,0.010533179021306575,0.010506830813959023
596,596,0.010532266359437705,0.010505632523945142
597,597,0.010531355591691197,0.010504559003088885
598,598,0.010530731633093041,0.01050338257291221
599,599,0.010529838274174915,0.010502308931486175
600,600,0.01052928211427767,0.010500982495991603
601,601,0.010528249394290621,0.0104998320859051
602,602,0.010527432128216272,0.010498674204076762
603,603,0.010526601249129096,0.010498128737654192
604,604,0.01052580486766754,0.010496755678566902
605,605,0.010524986664869031,0.010496130341438517
606,606,0.010524122736727155,0.010494978137363596
607,607,0.010523379063869229,0.010493218603100199
608,608,0.010522639583467486,0.010492629170732652
609,609,0.010521795383877888,0.0104912785735558
610,610,0.010521103450249565,0.010490390083376612
611,611,0.010520294043268779,0.010488978221237698
612,612,0.010519458780920907,0.01048701607671347
613,613,0.010518651289822361,0.010486868494081272
614,614,0.01051798658528202,0.010485901513447849
615,615,0.010517268775319274,0.010485217331804122
616,616,0.010516360184591084,0.01048409946133206
617,617,0.010515494290828015,0.010482213306916796
618,618,0.010515004721579565,0.010481694502320085
619,619,0.010514079315316808,0.010479763281077007
620,620,0.010513572605535385,0.010479192651878173
621,621,0.010512559249498333,0.010478551712092742
622,622,0.010511814696396877,0.010476736670037812
623,623,0.010511062202490307,0.010475985746743386
624,624,0.010510226212047695,0.010474383335039755
625,625,0.01050967258874706,0.010474199320436167
626,626,0.01050898171293813,0.010473222597261347
627,627,0.010508042429703376,0.010471684264753445
628,628,0.010507357218676152,0.01047130546564701
629,629,0.010506688303416872,0.010469831403808829
630,630,0.010505864181199438,0.010469373022686544
631,631,0.01050512835163278,0.010467875151534443
632,632,0.010504372863249569,0.01046650844769928
633,633,0.010503754643059107,0.010466274426290795
