,epoch,mse_train,mse_test
144,144,0.014339898816510096,0.013372728929230554
145,145,0.01432603820017292,0.013359766379942595
146,146,0.014312290182318726,0.013346915763786275
147,147,0.014298677872777107,0.013334166623732067
148,148,0.014285099928936201,0.01332152054069875
149,149,0.014271693914756115,0.013308975865901476
150,150,0.01425830567713982,0.01329653233042036
151,151,0.01424506466803822,0.01328418920452081
152,152,0.014231913767717323,0.013271941614252375
153,153,0.014218798332024312,0.013259788123942396
154,154,0.014205821972067911,0.013247728720648453
155,155,0.014192936834130166,0.013235758986955498
156,156,0.014180133635229807,0.01322388506725209
157,157,0.01416741272350772,0.013212098052779595
158,158,0.01415476804541953,0.013200401729886799
159,159,0.014142225845669768,0.013188788813799679
160,160,0.01412976859124442,0.013177264910650058
161,161,0.01411736475323666,0.013165822715888623
162,162,0.014105047115508935,0.013154463917218404
163,163,0.014092794295186308,0.013143185220275721
164,164,0.014080644887966759,0.013131987125994794
165,165,0.014068569310373757,0.013120871189889294
166,166,0.01405656659230812,0.013109832298057195
167,167,0.014044664307710822,0.013098869516797354
168,168,0.014032783821176713,0.013087983475329502
169,169,0.01402102228898031,0.013077172707700375
170,170,0.014009298919609031,0.013066434694008809
171,171,0.013997654229762338,0.013055769572301078
172,172,0.013986078744400998,0.013045176673301377
173,173,0.013974612181063804,0.01303465443802774
174,174,0.013963153036247771,0.013024204194450063
175,175,0.013951794843417051,0.013013823173809305
176,176,0.013940496696476698,0.01300350934432862
177,177,0.013929256123070555,0.01299326266165436
178,178,0.013918115207262152,0.012983083489753812
179,179,0.013906994739270529,0.012972968301915888
180,180,0.01389594988183424,0.012962917804167631
181,181,0.01388496228813288,0.012952931695805872
182,182,0.013874052758760252,0.01294301076175506
183,183,0.013863198872622301,0.012933150716814749
184,184,0.013852413286852713,0.012923352106389605
185,185,0.013841664114575037,0.012913615113268058
186,186,0.013831010875806871,0.012903936612334205
187,187,0.013820385219785366,0.01289431802980325
188,188,0.013809822494265114,0.012884758203849737
189,189,0.013799317034920048,0.01287525756633544
190,190,0.01378887128250891,0.01286581448371195
191,191,0.013778500046109098,0.0128564268653246
192,192,0.013768131146766985,0.012847097494739322
193,193,0.013757858734018951,0.012837821163915233
194,194,0.013747631486217868,0.01282860100312162
195,195,0.013737457807995204,0.012819433847666007
196,196,0.013727358837532955,0.012810321820359426
197,197,0.01371728311952224,0.012801263581629077
198,198,0.013707272301801188,0.012792258819605658
199,199,0.01369730015655754,0.012783302552273636
200,200,0.013687396645189916,0.012774400124539667
201,201,0.013677534956439471,0.012765548331156352
202,202,0.013667731260365492,0.01275674623837875
203,203,0.013657949942291928,0.01274799430439905
204,204,0.013648240224722958,0.012739293776813534
205,205,0.013638570982561538,0.01273063772879508
206,206,0.013628965657338893,0.012722030976970718
207,207,0.01361941205092262,0.012713471269221082
208,208,0.013609868110902557,0.012704960151346053
209,209,0.013600421687692063,0.012696493949135985
210,210,0.013590982830952208,0.012688077772385878
211,211,0.01358161790790514,0.01267970594781043
212,212,0.013572252845044763,0.012671378814925582
213,213,0.013562970719469599,0.012663096998095093
214,214,0.013553735913630367,0.01265485975159904
215,215,0.013544547591442895,0.012646665245435259
216,216,0.013535366651414818,0.012638516395178543
217,217,0.013526248255390828,0.01263041025043843
218,218,0.013517178341897371,0.012622346216772879
219,219,0.013508150699306535,0.012614324097583498
220,220,0.01349916828642025,0.012606345223655356
221,221,0.013490224712317273,0.012598411200353486
222,222,0.013481341040220914,0.012590516430158296
223,223,0.013472496615644522,0.0125826621994342
224,224,0.013463669866585013,0.012574848529343919
225,225,0.013454914146086438,0.01256707560632486
226,226,0.01344615432475387,0.012559343567770425
227,227,0.013437463433598636,0.012551651217770072
228,228,0.013428810019738677,0.012543998715440199
229,229,0.013420193323451096,0.01253638448130932
230,230,0.013411617983728547,0.01252880821555581
231,231,0.013403090712471389,0.012521270980121173
232,232,0.013394568720273961,0.01251377236874422
233,233,0.013386135682900127,0.012506310791318058
234,234,0.013377707351055475,0.012498887861628276
235,235,0.013369332092730973,0.01249149975625279
236,236,0.013360982810395657,0.012484149681186765
237,237,0.013352667478124488,0.012476837296170714
238,238,0.013344408938238673,0.012469560577440902
239,239,0.013336164458352687,0.012462321335659603
240,240,0.013327959615955043,0.012455117081642379
241,241,0.013319823639334136,0.012447944918291157
242,242,0.013311687413186609,0.012440811589118158
243,243,0.013303587797007998,0.012433711439287036
244,244,0.013295539224803607,0.012426646593346247
245,245,0.013287515406118073,0.012419615720217986
246,246,0.01327956318159236,0.0124126186271149
247,247,0.013271584814422366,0.012405655723784029
248,248,0.013263686791672493,0.012398726449329708
249,249,0.013255813859380086,0.012391828749924465
250,250,0.01324796304844611,0.012384965069630202
251,251,0.013240167807312922,0.012378134216753567
252,252,0.013232398216565772,0.0123713365795133
253,253,0.013224628293692378,0.012364571359941156
254,254,0.013216946954792409,0.012357833895297307
255,255,0.01320925584409477,0.012351130979016996
256,256,0.013201594885656717,0.012344460361453789
257,257,0.013193989913316592,0.012337820362338074
258,258,0.013186398912781946,0.01233121159427283
259,259,0.013178857677135874,0.012324632417474961
260,260,0.013171383535561012,0.012318088405019478
261,261,0.01316387073981717,0.012311573691441894
262,262,0.013156426301937713,0.012305086359708511
263,263,0.013149013794585631,0.012298629364962115
264,264,0.013141617740456444,0.012292205825864698
265,265,0.013134246075649916,0.012285809923603345
266,266,0.013126944189317721,0.012279443810518991
267,267,0.013119632273027915,0.012273105397397874
268,268,0.013112358653958957,0.01226679954893783
269,269,0.01310511734635017,0.012260520205786881
270,270,0.013097922915816813,0.012254269652523518
271,271,0.01309073766720128,0.012248048170808752
272,272,0.013083605264445514,0.01224185278782009
273,273,0.013076486012671695,0.01223568797436064
274,274,0.013069384226393666,0.012229551209340182
275,275,0.013062358427982309,0.012223439271959888
276,276,0.013055320426555153,0.012217358452961829
277,277,0.013048329009151921,0.01221130408316484
278,278,0.013041351986032481,0.012205278804024345
279,279,0.013034420286644356,0.012199281291641618
280,280,0.013027503924105458,0.01219330708342621
281,281,0.013020599786331388,0.012187362363883923
282,282,0.013013744633180387,0.012181439452301943
283,283,0.013006897017348659,0.012175544920762704
284,284,0.01300010295418005,0.012169677289214864
285,285,0.012993318625640645,0.01216383588587949
286,286,0.012986598122091788,0.012158021406293068
287,287,0.012979856563117734,0.012152233585035577
288,288,0.012973164199623516,0.012146470281040104
289,289,0.012966496908536611,0.012140731506604073
290,290,0.012959844512465249,0.012135019905039332
291,291,0.01295324857286973,0.012129332005815993
292,292,0.01294665916685254,0.012123670208030924
293,293,0.012940102749010024,0.0121180323390302
294,294,0.01293357810282684,0.012112418573211268
295,295,0.012927060196954828,0.012106829798775543
296,296,0.012920573671081945,0.012101265615483815
297,297,0.012914115132373932,0.012095725498668043
298,298,0.01290767696612892,0.012090210799850171
299,299,0.012901278926441476,0.012084721504400634
300,300,0.012894898823910863,0.012079253878694428
301,301,0.01288854779804747,0.012073809118948228
302,302,0.012882200772266678,0.012068388849131164
303,303,0.012875913616952148,0.01206298858670222
304,304,0.012869629862083284,0.012057612078473477
305,305,0.01286336654268162,0.012052260456638247
306,306,0.01285714048233055,0.01204693594673489
307,307,0.012850929968740432,0.012041630854236237
308,308,0.012844757670692009,0.0120363465698948
309,309,0.012838593208123712,0.01203108975377906
310,310,0.01283243993197929,0.012025852443011789
311,311,0.012826330983283243,0.012020637326059635
312,312,0.01282025749632478,0.012015445179923784
313,313,0.01281418185193515,0.012010277305731044
314,314,0.01280813741887325,0.012005126461105825
315,315,0.01280211655235835,0.011999999575581441
316,316,0.012796132667380495,0.011994893837969305
317,317,0.01279014616772288,0.011989811566990895
318,318,0.01278420874001134,0.011984749083779564
319,319,0.012778265668359264,0.011979708909581808
320,320,0.012772366595163703,0.01197469075838756
321,321,0.012766485961186342,0.011969693615139611
322,322,0.012760647460781472,0.011964714887350503
323,323,0.012754786152110004,0.011959758316093704
324,324,0.012748987846481066,0.011954822191846593
325,325,0.012743197671898734,0.011949909465315154
326,326,0.012737428459302699,0.011945015031373057
327,327,0.012731685893249004,0.011940145331480615
328,328,0.01272594059781294,0.011935293043582231
329,329,0.012720238197639086,0.01193046084979766
330,330,0.012714567977820857,0.011925646880134377
331,331,0.012708922094112379,0.011920853042715032
332,332,0.012703266911759669,0.011916080448693385
333,333,0.012697647701769352,0.011911323716432104
334,334,0.012692042959984226,0.01190659089497577
335,335,0.012686459729381344,0.01190187871514496
336,336,0.012680906204564659,0.011897184638347831
337,337,0.012675403028823366,0.011892510688991848
338,338,0.012669864071531044,0.011887855875308221
339,339,0.012664347756716227,0.011883222787628444
340,340,0.01265889663857617,0.011878602648388912
341,341,0.012653445765810917,0.011874006258484317
342,342,0.012648013868016308,0.011869429990866794
343,343,0.012642592589615276,0.011864870293508589
344,344,0.012637223545031115,0.011860330176633327
345,345,0.012631849102412876,0.01185580979529831
346,346,0.012626462812832449,0.011851306854732412
347,347,0.012621148237086197,0.011846819794549362
348,348,0.012615830532541247,0.011842354491563477
349,349,0.012610525246506687,0.011837906873536131
350,350,0.012605240224195468,0.011833473726948991
351,351,0.012599996744599103,0.011829062294451092
352,352,0.012594753860396286,0.01182466697460892
353,353,0.012589546825000348,0.01182028792871408
354,354,0.012584345540224412,0.011815928412369038
355,355,0.012579158497237768,0.011811589333509754
356,356,0.012573999530235977,0.011807266764330521
357,357,0.012568858640689387,0.011802961303582686
358,358,0.012563732340907874,0.011798675199537588
359,359,0.012558637048851292,0.011794404562660418
360,360,0.012553548364130303,0.01179015161369782
361,361,0.01254847840552574,0.011785914440583389
362,362,0.012543431954480428,0.011781696462337562
363,363,0.012538407759526827,0.011777495157852652
364,364,0.012533400076881019,0.011773309158606778
365,365,0.012528382812717318,0.011769141529820924
366,366,0.012523403990709605,0.011764989394770204
367,367,0.012518469369276438,0.011760854342254722
368,368,0.01251352007699993,0.0117567300971956
369,369,0.012508581132269853,0.011752627178894135
370,370,0.01250367688443087,0.011748538930172114
371,371,0.01249878434574517,0.011744469013940271
372,372,0.012493937806095609,0.011740419355930261
373,373,0.012489064537266455,0.011736383580761218
374,374,0.012484236809370636,0.011732362787264828
375,375,0.012479416323562012,0.011728357458109222
376,376,0.012474602319052083,0.0117243688376193
377,377,0.012469837822080124,0.01172039637798185
378,378,0.012465098878936008,0.011716439836162593
379,379,0.01246030193978081,0.011712497234329936
380,380,0.012455570679974704,0.011708568777742881
381,381,0.012450849541745839,0.011704657503063359
382,382,0.012446178510817455,0.011700760839662443
383,383,0.012441477427437979,0.011696881001425624
384,384,0.01243679440465049,0.01169301819671341
385,385,0.012432136769970086,0.01168916764377577
386,386,0.012427513565832157,0.011685334310652348
387,387,0.01242288920725445,0.011681516697655964
388,388,0.012418293719054578,0.011677712675199747
389,389,0.012413708808902005,0.011673924075727595
390,390,0.012409112433636543,0.011670149718226532
391,391,0.012404574211619186,0.011666391349713551
392,392,0.012400037016845186,0.011662646964730683
393,393,0.012395515913113378,0.011658918387889067
394,394,0.012391018387792411,0.011655202571689657
395,395,0.012386500330298457,0.011651504908484689
396,396,0.012382026171009388,0.011647820618097455
397,397,0.012377575542076687,0.011644149377027997
398,398,0.01237311660593243,0.011640495372947065
399,399,0.012368683172786357,0.011636853630449303
400,400,0.012364275795198736,0.011633226200288678
401,401,0.012359889539587493,0.011629614498388787
402,402,0.012355493708317244,0.011626015358980947
403,403,0.012351103155447305,0.011622428985138449
404,404,0.012346747185454287,0.01161885779214231
405,405,0.012342420324794297,0.011615299869631108
406,406,0.012338089750939776,0.01161175808603916
407,407,0.012333767859539926,0.011608228470024688
408,408,0.012329487461996603,0.011604710098428634
409,409,0.01232519690111944,0.01160120947214441
410,410,0.01232093427227594,0.01159772310614985
411,411,0.01231667993111711,0.011594247846195033
412,412,0.012312439746192729,0.01159078718085933
413,413,0.0123082004067401,0.011587338113476345
414,414,0.012304000663852222,0.011583903048072065
415,415,0.01229980224957955,0.011580480545460965
416,416,0.012295619884319643,0.011577073845042758
417,417,0.012291448148806845,0.01157367948441518
418,418,0.012287289039008378,0.011570297960616616
419,419,0.012283171819111881,0.01156693125355001
420,420,0.012279028857432112,0.011563575255399104
421,421,0.012274920129014058,0.011560230846869099
422,422,0.012270837371677619,0.011556898365419453
423,423,0.012266748203517657,0.011553580826219136
424,424,0.012262666255137611,0.01155027494014938
425,425,0.012258607387937314,0.011546981493101282
426,426,0.012254566202771195,0.011543701573502894
427,427,0.012250536919929762,0.011540434989720483
428,428,0.012246502468793455,0.011537181388996188
429,429,0.012242520114689858,0.01153394155516527
430,430,0.01223851051080437,0.011530713054525084
431,431,0.012234524110439944,0.011527496179602147
432,432,0.012230584181715885,0.011524292592079146
433,433,0.012226636963169663,0.01152109991562344
434,434,0.01222268117005271,0.01151792345207032
435,435,0.012218763127697561,0.011514754945601495
436,436,0.012214839956567818,0.011511599077083467
437,437,0.012210937374288817,0.011508456595058881
438,438,0.012207075423340572,0.011505324151139425
439,439,0.012203186866836298,0.011502208058391833
440,440,0.012199316802784556,0.011499098303532922
441,441,0.012195478700061244,0.01149599962004751
442,442,0.012191642002677828,0.011492919166232192
443,443,0.012187814915171673,0.011489850192584698
444,444,0.012183991921231235,0.011486789703155413
445,445,0.012180223119989095,0.0114837397071677
446,446,0.012176400140853371,0.011480702867960381
447,447,0.012172636660300686,0.011477677633171719
448,448,0.012168869077027699,0.01147466252874012
449,449,0.012165113822513129,0.011471656846012828
450,450,0.012161373158588042,0.011468665880250637
451,451,0.012157659045373536,0.01146568432999728
452,452,0.012153940677776375,0.011462714353829928
453,453,0.012150227193000716,0.01145975641026213
454,454,0.01214653319491446,0.011456812776245932
455,455,0.012142852196687821,0.01145387786936562
456,456,0.01213920832663989,0.011450951420549612
457,457,0.012135529180812319,0.011448037333198411
458,458,0.012131889831100817,0.011445135685664324
459,459,0.012128264945376914,0.01144224732858706
460,460,0.01212464450271088,0.011439368771772587
461,461,0.012121043871071466,0.011436497726888407
462,462,0.012117429263330027,0.011433637401988087
463,463,0.012113844236930658,0.011430790597865833
464,464,0.01211027637775984,0.011427953958156314
465,465,0.012106697229877722,0.011425126692840641
466,466,0.01210315530887021,0.011422311448876439
467,467,0.012099604186402466,0.011419510154228527
468,468,0.012096085960772392,0.011416714840043668
469,469,0.012092566862924576,0.01141393124785841
470,470,0.012089045528901098,0.011411160293181464
471,471,0.012085559865960414,0.011408398953517387
472,472,0.012082067384146144,0.01140564732874865
473,473,0.012078585893586272,0.01140290563307191
474,474,0.012075126571805261,0.011400175200065999
475,475,0.012071693887487519,0.011397450588120564
476,476,0.012068219141628799,0.011394738951604566
477,477,0.01206479140444747,0.011392035715773616
478,478,0.012061369420756566,0.011389342474826328
479,479,0.012057976823650559,0.011386659434639932
480,480,0.012054557939731031,0.01138398772523189
481,481,0.012051167508317032,0.011381326516654489
482,482,0.012047798114932805,0.011378676556477547
483,483,0.012044431788122704,0.011376035040704294
484,484,0.012041065926269731,0.011373401333939671
485,485,0.012037716977887077,0.011370777103969519
486,486,0.012034394841780557,0.01136816489700153
487,487,0.012031049062577747,0.011365561402609487
488,488,0.012027729131147346,0.011362970498537584
489,489,0.012024425035964865,0.0113603894907592
490,490,0.012021127754654741,0.011357815718933928
491,491,0.012017845924203031,0.011355249780705779
492,492,0.012014580440886869,0.011352694480172388
493,493,0.012011286630303347,0.011350149376175397
494,494,0.012008051020519722,0.011347611773481195
495,495,0.012004793209434013,0.01134508338661656
496,496,0.012001544164215627,0.011342567160298954
497,497,0.0119983279891976,0.01134005968531892
498,498,0.011995109683480502,0.011337560274641835
499,499,0.011991893165487157,0.011335071462245222
500,500,0.011988706136731855,0.011332591968059668
501,501,0.011985502842990815,0.011330123157763421
502,502,0.011982334264274655,0.011327664261012654
503,503,0.011979186053527562,0.011325214209639587
504,504,0.011975992332534319,0.011322771955569085
505,505,0.011972855679473107,0.011320340458338926
506,506,0.011969725926473811,0.011317914444008337
507,507,0.011966582488585951,0.011315498397525995
508,508,0.01196347719390929,0.011313094226312667
509,509,0.011960368501928971,0.011310698844273655
510,510,0.01195724599832777,0.011308310517298832
511,511,0.01195415453328062,0.011305930989291184
512,512,0.011951053227680622,0.011303560169668358
513,513,0.011947985151844524,0.011301196984207567
514,514,0.011944908643156994,0.011298843122938758
515,515,0.011941873780924765,0.011296498873429555
516,516,0.011938804909896407,0.011294161159482147
517,517,0.011935762545204034,0.011291831464020852
518,518,0.011932761923879816,0.011289509342445596
519,519,0.01192971814477408,0.011287198782581165
520,520,0.011926699968530578,0.011284896323636147
521,521,0.011923710682229565,0.011282600083648193
522,522,0.011920707237887513,0.011280316536261117
523,523,0.011917726783161109,0.011278040867716123
524,524,0.011914734195606728,0.011275773352205032
525,525,0.011911778244666417,0.011273516461174523
526,526,0.01190880710728149,0.011271264241816865
527,527,0.011905863002401785,0.011269019464973242
528,528,0.01190291330951662,0.011266782376746737
529,529,0.011900008356057609,0.01126455843889437
530,530,0.011897068546549155,0.011262337010275219
531,531,0.011894138745363724,0.01126012272954698
532,532,0.011891235873413912,0.011257918207177873
533,533,0.011888336230518107,0.011255723562387746
534,534,0.011885437383228373,0.011253535401870607
535,535,0.011882556982688936,0.011251355147640014
536,536,0.011879680438250462,0.011249186150096332
537,537,0.011876816986116749,0.011247021841008436
538,538,0.01187395752559067,0.011244866765025143
539,539,0.011871104826052975,0.011242718229660028
540,540,0.011868264891783449,0.011240581509162975
541,541,0.011865452554162432,0.011238450946963525
542,542,0.011862600161499851,0.011236329706083912
543,543,0.011859788126035047,0.011234212316415753
544,544,0.011856976846988223,0.011232105327763097
545,545,0.01185416902819027,0.011230003824604378
546,546,0.011851389196391936,0.011227910846016789
547,547,0.011848617501131253,0.011225825012181946
548,548,0.011845818005722836,0.011223749457547104
549,549,0.011843047121997947,0.011221680632232924
550,550,0.011840307246016483,0.011219619039902597
551,551,0.011837533603097836,0.011217564306747507
552,552,0.011834785943532726,0.011215518757559413
553,553,0.011832052386432909,0.0112134755691415
554,554,0.011829312181685285,0.01121144233622257
555,555,0.011826594472786067,0.011209416428769823
556,556,0.011823877194005003,0.011207398357177933
557,557,0.01182117737973661,0.011205385648333201
558,558,0.011818471965571337,0.01120338331282105
559,559,0.011815778059071127,0.011201387458391951
560,560,0.011813103782438553,0.011199401561784558
561,561,0.01181041507701067,0.011197420499881516
562,562,0.011807743385955787,0.011195446299985158
563,563,0.011805082155448792,0.01119347909787542
564,564,0.011802431769686624,0.011191517160312742
565,565,0.01179977668037426,0.011189564990979988
566,566,0.011797163081149899,0.011187619743874552
567,567,0.011794514905064949,0.011185680030654163
568,568,0.011791902377877573,0.01118374944031626
569,569,0.011789266707488099,0.011181823028886324
570,570,0.01178665923365273,0.011179905753147854
571,571,0.011784052002489729,0.011177993735558925
572,572,0.011781463263878007,0.011176092034698092
573,573,0.011778874931246245,0.011174195315089277
574,574,0.011776294429021715,0.011172307850062894
575,575,0.011773706581835878,0.011170425257402665
576,576,0.011771157407243197,0.011168549378754935
577,577,0.011768595492314333,0.011166680359995396
578,578,0.011766039030372056,0.01116481864458808
579,579,0.011763487877544119,0.011162966064437601
580,580,0.011760959017008316,0.011161118632876261
581,581,0.01175842940515798,0.011159273453941252
582,582,0.011755885679634015,0.011157438715215367
583,583,0.011753386948219816,0.011155614206576821
584,584,0.011750869406442729,0.011153790286269111
585,585,0.011748349728725632,0.011151975297533218
586,586,0.011745857536601626,0.011150164544707799
587,587,0.011743374833371576,0.011148362563667474
588,588,0.011740891485153806,0.011146567684679191
589,589,0.011738411862474662,0.011144778045120355
590,590,0.01173593623991061,0.011142993380712585
591,591,0.011733470961624222,0.011141216293588567
592,592,0.01173103264008452,0.011139447591679735
593,593,0.011728554418691755,0.011137684231472144
594,594,0.011726123419950968,0.011135924625616607
595,595,0.011723694342374963,0.011134171373124
596,596,0.011721252628969298,0.01113242715857214
597,597,0.011718852093337739,0.011130688871621428
598,598,0.011716422089035504,0.01112895821910107
599,599,0.011713996837109643,0.01112723359476416
600,600,0.011711588644562418,0.011125513119979924
601,601,0.011709189147512483,0.011123798874673432
602,602,0.011706802300123375,0.011122090830382955
603,603,0.011704416095207556,0.011120387443525928
604,604,0.011702034960184283,0.01111869353459522
605,605,0.011699667958015988,0.011117005080845769
606,606,0.011697301504883677,0.011115322570149404
607,607,0.011694943277320662,0.011113642934152188
608,608,0.011692599561865408,0.011111971836160913
609,609,0.01169024661904584,0.011110307306125848
610,610,0.011687900373176628,0.01110864772906728
611,611,0.011685573048177595,0.011106996058328022
612,612,0.011683228008749259,0.011105349989148182
613,613,0.011680908017364626,0.011103707853026584
614,614,0.011678597039326784,0.01110207198309575
615,615,0.01167628570335159,0.011100445658375218
616,616,0.011673987082178188,0.011098823283461453
617,617,0.01167167863594172,0.011097204609020627
618,618,0.011669396530588955,0.011095591180134094
619,619,0.011667111153281432,0.011093988137943734
620,620,0.011664819689302403,0.011092387498263115
621,621,0.011662551453949666,0.011090793676957374
622,622,0.011660282873047635,0.011089208211091191
623,623,0.011658020431127113,0.011087624787400586
624,624,0.011655780406230106,0.011086048345589957
625,625,0.011653526073089972,0.01108447882308979
626,626,0.011651278719713738,0.011082912487396502
627,627,0.011649036021782664,0.01108135346863772
628,628,0.011646807191148769,0.011079799252393755
629,629,0.011644586846688265,0.011078248367605873
630,630,0.011642363487860786,0.011076704195264738
631,631,0.011640138771215218,0.011075164803130443
632,632,0.011637931412787069,0.011073635953884949
633,633,0.011635740589345949,0.01107210756250948
